id 	 date 	 amount-paid 	 views 	 city 	 state 	         department 	 transaction 
206057	2019-05-14	5500	7	Adityapur	Jharkhand	null	Others
206051	2019-05-14	140000	8	Bangalore	Karnataka	null	Building-and-Housing
206022	2019-05-13	1000	41	Hyderabad	Telangana	Education	College-Leaving-Certificate
205996	2019-05-13	500	36	Adilabad	Telangana	null	Others
205985	2019-05-13	100000	46	Katni	MadhyaPradesh	null	Certificates
205983	2019-05-13	3000	38	Adityapur	Jharkhand	null	Others
205979	2019-05-13	2200	68	Adoni	AndhraPradesh	null	Others
205936	2019-05-12	2000	67	Kolkata	WestBengal	null	Registrations-and-Licenses
205849	2019-05-11	100	123	Bangalore	Karnataka	null	Verification-and-Certificates
205745	2019-05-09	32000	163	Bulandshahr	UttarPradesh	null	Land-Related
205707	2019-05-09	15000	193	Kanchipuram	TamilNadu	Municipal-Services	Aadhaar-Card-Process
205608	2019-05-08	2200	193	Balaghat	MadhyaPradesh	null	Others
205571	2019-05-08	200	276	Bangalore	Karnataka	null	Property-Registration
205559	2019-05-07	100000	194	Etawah	UttarPradesh	Insurance	Health-Insurance
205558	2019-05-07	20000	192	Yamunanagar	Haryana	null	Government-Personnel
205522	2019-05-07	5500	223	Adari	UttarPradesh	Others	Others
205519	2019-05-07	1000	220	Bangalore	Karnataka	null	Certificates
205515	2019-05-07	5500	184	Adityapur	Jharkhand	null	Others
205511	2019-05-07	4000	169	NewDelhi	Delhi	null	Vehicle-Fitness
205506	2019-05-07	9866	119	Adityapur	Jharkhand	null	Others
205479	2019-05-07	123	129	Adari	UttarPradesh	null	Registrations-and-Licenses
205468	2019-05-06	100	109	Adityapur	Jharkhand	null	Registrations-and-Licenses
205457	2019-05-06	40	158	Chitradurga	Karnataka	null	Pension-Processing
205448	2019-05-06	400000	110	Bellary	Karnataka	Education	College-Leaving-Certificate
205415	2019-05-06	10000	126	Lucknow	UttarPradesh	null	Excise
205301	2019-05-04	3000	202	Bangalore	Karnataka	Transport	Entry-Tax
205298	2019-05-04	700	166	Ranchi	Jharkhand	null	Health-Services
205293	2019-05-04	90	182	Deoria	UttarPradesh	Others	Others
205089	2019-05-02	1500	258	Guntur	AndhraPradesh	null	Certificates
205045	2019-05-01	1500	258	Hardoi	UttarPradesh	null	Driving-Licenses-and-Tests
205021	2019-05-01	800	300	Surat	Gujarat	Railways	Traveling-without-Ticket
204995	2019-05-01	2562	229	Adilabad	Telangana	null	Others
204934	2019-04-30	10000	277	Pune	Maharashtra	null	FIR-and-Complaints
204923	2019-04-30	1500	245	Yavatmal	Maharashtra	null	Property-Registration
204913	2019-04-30	60000	262	Chennai	TamilNadu	null	Property-Registration
204903	2019-04-30	25899	197	Jaggaiahpet	AndhraPradesh	null	Others
204880	2019-04-30	2505	207	Achhnera	UttarPradesh	null	Others
204870	2019-04-30	2205	348	Adilabad	Telangana	Others	Others
204860	2019-04-30	500	175	Bangalore	Karnataka	null	Employee-State-Insurance
204702	2019-04-28	1500	218	Coimbatore	TamilNadu	null	Traffic-Fines,-Penalties,-Rules
204691	2019-04-28	1500	182	Coimbatore	TamilNadu	null	FIR-and-Complaints
204339	2019-04-25	220	327	Noida	UttarPradesh	null	Health-and-Family
204297	2019-04-24	500	432	Bangalore	Karnataka	Transport	Entry-Tax
204235	2019-04-24	1200	352	Adilabad	Telangana	null	Others
204136	2019-04-23	200	331	Adityapur	Jharkhand	null	Others
204128	2019-04-23	2200	329	Achhnera	UttarPradesh	null	Others
204125	2019-04-23	100	346	Vellore	TamilNadu	null	Driving-Licenses-and-Tests
204121	2019-04-23	2200	363	Adari	UttarPradesh	null	Others
204054	2019-04-22	42000	408	Bangalore	Karnataka	null	Property-Registration
204047	2019-04-22	300	308	Muzaffarpur	Bihar	null	Post-and-Parcel
203881	2019-04-21	300	491	Tuticorin	TamilNadu	Police	Police-Verification-for-Passport
203834	2019-04-20	1000	320	Bangalore	Karnataka	null	Domicile-and-Residence
203735	2019-04-19	140	379	Tumkur	Karnataka	Police	Lodging-Police-Complaint
203724	2019-04-19	1000	349	Chennai	TamilNadu	null	Services
203638	2019-04-18	2200	404	Adari	UttarPradesh	null	Others
203625	2019-04-18	2200	348	Achhnera	UttarPradesh	null	Others
203493	2019-04-16	34000	433	Abohar	Punjab	Bureau-of-Immigration	Business-Visa
203452	2019-04-16	2200	373	Abhayapuri	Assam	null	Others
203428	2019-04-16	2500	368	Adoni	AndhraPradesh	null	Others
203411	2019-04-16	150	405	Chennai	TamilNadu	null	Services
203346	2019-04-15	2200	342	NewDelhi	Delhi	null	Others
203326	2019-04-15	10000	423	Ranchi	Jharkhand	Passport	Police-Clearance-Certificate
203121	2019-04-12	100000	408	Bathinda	Punjab	null	Services
203098	2019-04-12	2500	413	Adari	UttarPradesh	null	Others
203095	2019-04-12	2500	366	Agartala	Tripura	null	Others
203070	2019-04-12	14700	470	Harda	MadhyaPradesh	null	Property-Registration
203058	2019-04-12	2200	369	Adari	UttarPradesh	null	Others
203052	2019-04-12	300000	339	Bellary	Karnataka	null	Certificates
203048	2019-04-12	3000	364	Thane	Maharashtra	null	Traffic-Fines,-Penalties,-Rules
203041	2019-04-12	300000	350	Bellary	Karnataka	null	Certificates
203040	2019-04-12	500	282	Kalyan	Maharashtra	null	Policies-and-Procedures
202995	2019-04-11	500000	325	Gurgaon	Haryana	null	Building-and-Housing
202989	2019-04-11	25000	279	Bangalore	Karnataka	null	Building-and-Housing
202804	2019-04-09	1500	289	Muktsar	Punjab	null	Number-Plates-and-Vehicle-Registration
202795	2019-04-09	2200	314	Adilabad	Telangana	null	Others
202777	2019-04-09	2222	344	Adari	UttarPradesh	Banking	Loan-Sanctioning
202724	2019-04-08	1000	364	Peravurani	TamilNadu	Others	Others
202703	2019-04-08	22000	334	NewDelhi	Delhi	null	Others
202680	2019-04-08	2600	361	Achhnera	UttarPradesh	null	Others
202590	2019-04-07	1000	376	Bangalore	Karnataka	null	Issue-and-Renewal-of-Passport
202589	2019-04-07	1000	359	Bangalore	Karnataka	null	Issue-and-Renewal-of-Passport
202539	2019-04-07	15000	290	Gulbarga	Karnataka	null	Property-Registration
202537	2019-04-07	600	265	Gulbarga	Karnataka	null	null
202523	2019-04-06	5000	222	Bokaro	Jharkhand	null	Transformers
202522	2019-04-06	9000	217	Bokaro	Jharkhand	null	Policies-and-Procedures
202508	2019-04-06	20000	440	Nashik	Maharashtra	Railways	Traveling-without-Ticket
202473	2019-04-06	1000	307	Pune	Maharashtra	null	Verification-and-Certificates
202382	2019-04-04	57000	327	Kolar	Karnataka	null	Khata
202356	2019-04-04	1500	377	Kolkata	WestBengal	Foreign-Trade	Importer-Exporter-Code
202320	2019-04-04	2200	360	Adilabad	Telangana	null	Others
202315	2019-04-04	500	261	Thiruvallur	TamilNadu	null	Policies-and-Procedures
202258	2019-04-03	250000	337	Achhnera	UttarPradesh	null	Others
202257	2019-04-03	25000	330	NewDelhi	Delhi	null	Others
202234	2019-04-03	2200	309	Abohar	Punjab	null	Others
202226	2019-04-03	100	260	Raipur	Chhattisgarh	null	Traffic-Fines,-Penalties,-Rules
202209	2019-04-03	2896	298	NewDelhi	Delhi	null	Others
202100	2019-04-02	400	309	Ludhiana	Punjab	null	Transport-of-Luggage-and-Goods
202078	2019-04-01	500	410	Bangalore	Karnataka	null	Certificates
202055	2019-04-01	1500	320	Abohar	Punjab	null	Others
202049	2019-04-01	2230	331	Achhnera	UttarPradesh	null	Others
202045	2019-04-01	25000	305	NewDelhi	Delhi	null	Others
202039	2019-04-01	25000	214	Belgaum	Karnataka	null	Others
202030	2019-04-01	23424	339	Abhayapuri	Assam	Banking	Loan-Sanctioning
202015	2019-04-01	200	326	NewDelhi	Delhi	null	Others
201962	2019-03-31	200	270	Vadodara	Gujarat	null	Certificates
201920	2019-03-30	50000	410	Bangalore	Karnataka	null	Policies-and-Procedures
201913	2019-03-30	10000	399	Gonda	UttarPradesh	Others	Others
201880	2019-03-30	1000	242	Kashipur	Uttarakhand	null	Pension-Processing
201855	2019-03-30	3000	277	Hyderabad	Telangana	null	Professional-Tax
201818	2019-03-29	500	264	Faridabad	Haryana	null	Services
201747	2019-03-28	50	311	Amritsar	Punjab	Post-Office	Money-Order
201727	2019-03-28	3000	355	NewDelhi	Delhi	null	Others
201725	2019-03-28	200	371	NewDelhi	Delhi	null	Others
201724	2019-03-28	2500	279	Nagapattinam	TamilNadu	null	FIR-and-Complaints
201706	2019-03-28	2596	325	NewDelhi	Delhi	null	Others
201704	2019-03-28	2500	213	Nagapattinam	TamilNadu	null	FIR-and-Complaints
201667	2019-03-28	1000	255	Coimbatore	TamilNadu	null	Registrations-and-Licenses
201662	2019-03-28	100	256	Gaya	Bihar	null	Certificates
201655	2019-03-27	500	203	Modinagar	UttarPradesh	null	Policies-and-Procedures
201654	2019-03-27	2000	300	Bangalore	Karnataka	null	FIR-and-Complaints
201619	2019-03-27	2596	258	Adari	UttarPradesh	null	Others
201617	2019-03-27	2500	244	NewDelhi	Delhi	null	Others
201614	2019-03-27	2000	211	NewDelhi	Delhi	null	Others
201587	2019-03-27	5000	238	Mumbai	Maharashtra	null	Property-Registration
201567	2019-03-27	20000	203	Thoothukudi	TamilNadu	null	null
201547	2019-03-26	50000	335	Bangalore	Karnataka	null	Loans
201522	2019-03-26	100	429	Pune	Maharashtra	Transport	Entry-Tax
201518	2019-03-26	800	212	Ulhasnagar	Maharashtra	null	Traffic-Fines,-Penalties,-Rules
201517	2019-03-26	3000	295	Bangalore	Karnataka	null	Property-Registration
201490	2019-03-26	39000	259	Adari	UttarPradesh	null	Certificates
201467	2019-03-26	2900	253	Achhnera	UttarPradesh	null	Customs-Check-and-Clearance
201436	2019-03-25	1000	209	Sonipat	Haryana	null	FIR-and-Complaints
201407	2019-03-25	5000	482	Ghazipur	UttarPradesh	Police	Autorickshaws
201384	2019-03-25	2200	303	Abohar	Punjab	Bureau-of-Immigration	Business-Visa
201329	2019-03-24	15000	240	Nagpur	Maharashtra	null	null
201318	2019-03-24	10000	203	Ponnur	AndhraPradesh	null	Loans
201316	2019-03-24	1000	306	Bangalore	Karnataka	null	Traffic-Fines,-Penalties,-Rules
201247	2019-03-23	10	372	Abhayapuri	Assam	Education	College-Leaving-Certificate
201193	2019-03-22	5	383	Karur	TamilNadu	Food,-Civil-Supplies-and-Consumer-Affairs	Fire-License
201186	2019-03-22	2000	351	Pune	Maharashtra	null	Number-Plates-and-Vehicle-Registration
201063	2019-03-21	100	428	Bangalore	Karnataka	null	Certificates
201050	2019-03-21	50000	468	Bangalore	Karnataka	Stamps-and-Registration	Encumbrance-Certificate
201022	2019-03-20	500	425	Bangalore	Karnataka	null	Verification-and-Certificates
201021	2019-03-20	500	311	Kadapa	AndhraPradesh	null	FIR-and-Complaints
200978	2019-03-20	2369	451	Adari	UttarPradesh	Banking	Loan-Sanctioning
200912	2019-03-19	2200	405	Adari	UttarPradesh	null	Sales-Tax
200900	2019-03-19	2200	410	Achhnera	UttarPradesh	null	Visa
200895	2019-03-19	2259	393	Adari	UttarPradesh	null	VAT
200786	2019-03-17	1500	399	Etawah	UttarPradesh	null	Verification-and-Certificates
200773	2019-03-17	13000	454	Bangalore	Karnataka	null	Property-Registration
200772	2019-03-17	50	448	Ranchi	Jharkhand	null	Voter-Registration
200768	2019-03-17	500	489	Mangalore	Karnataka	Municipal-Services	Aadhaar-Card-Process
200716	2019-03-16	50000	433	Chennai	TamilNadu	null	Building-and-Housing
200706	2019-03-16	200000	432	Chennai	TamilNadu	null	Transformers
200705	2019-03-16	200000	427	Chennai	TamilNadu	null	Building-and-Housing
200691	2019-03-16	200	326	Nashik	Maharashtra	null	Verification-and-Certificates
200652	2019-03-15	100	341	Tiruchirapalli	Kerala	null	Marriage-Certificate-and-Registration
200640	2019-03-15	500	622	Bangalore	Karnataka	Police	Police-Verification-for-Passport
200581	2019-03-14	1500	374	NewDelhi	Delhi	null	Traffic-Fines,-Penalties,-Rules
200559	2019-03-14	289	399	Achhnera	UttarPradesh	null	Service-Tax
200540	2019-03-13	40000	399	Coimbatore	TamilNadu	null	Building-and-Housing
200536	2019-03-13	20009	388	Coimbatore	TamilNadu	null	Tax
200500	2019-03-13	2896	361	Achhnera	UttarPradesh	null	Certificates
200479	2019-03-13	2236	367	Achhnera	UttarPradesh	null	Customs-Check-and-Clearance
200476	2019-03-13	200	436	Chennai	TamilNadu	null	Verification-and-Certificates
200475	2019-03-13	2230	346	Achhnera	UttarPradesh	null	Loans
200450	2019-03-12	1500	400	Chennai	TamilNadu	null	FIR-and-Complaints
200443	2019-03-12	5000	396	Mainpuri	UttarPradesh	Education	College-Leaving-Certificate
200411	2019-03-12	25000	533	Dharmapuri	TamilNadu	Stamps-and-Registration	Registration-of-Property
200388	2019-03-12	5000	554	Thane	Maharashtra	Transport	Entry-Tax
200270	2019-03-10	1300	422	Ghaziabad	UttarPradesh	null	null
200218	2019-03-09	150	426	Vadodara	Gujarat	null	Verification-and-Certificates
200208	2019-03-09	20000	644	Chennai	TamilNadu	null	Others
200122	2019-03-08	65	426	Eluru	AndhraPradesh	null	Public-Transport
200096	2019-03-07	8000	529	NewDelhi	Delhi	null	Certificates
200077	2019-03-07	100	449	Asansol	WestBengal	null	PAN
200069	2019-03-07	2596	390	Udhagamandalam	TamilNadu	null	Others
200056	2019-03-07	2869	422	Oddanchatram	TamilNadu	null	Loans
200040	2019-03-06	20000	679	Gaya	Bihar	Electricity-and-Power-Supply	Illegal-Power-Theft
200007	2019-03-06	2963	458	NewDelhi	Delhi	null	Others
199995	2019-03-06	2200	419	Nellore	AndhraPradesh	null	Others
199900	2019-03-05	500	561	Bangalore	Karnataka	null	null
199840	2019-03-03	800	871	Lucknow	UttarPradesh	Railways	Traveling-without-Ticket
199779	2019-03-02	50	551	Abhayapuri	Assam	Health-and-Family-Welfare	Disability-Certificate
199778	2019-03-02	10000	471	Nagaon	Assam	null	Pension-Processing
199772	2019-03-02	1500	601	Bangalore	Karnataka	null	Driving-Licenses-and-Tests
199698	2019-03-01	2500	545	NewDelhi	Delhi	null	Others
199694	2019-03-01	100	519	Dhanbad	Jharkhand	null	Post-and-Parcel
199692	2019-03-01	200000	562	Gulbarga	Karnataka	null	Railway-Services
199673	2019-02-28	250	600	Abohar	Punjab	Airports	Excess-Baggage
199654	2019-02-28	200	627	Ahmedabad	Gujarat	Post-Office	Money-Order
199633	2019-02-28	100	717	Mahesana	Gujarat	Police	Autorickshaws
199599	2019-02-27	75	634	Mathura	UttarPradesh	Others	Others
199578	2019-02-27	300	524	NewDelhi	Delhi	null	Traffic-Fines,-Penalties,-Rules
199562	2019-02-26	23000	438	Hardoi	UttarPradesh	null	Employee-Grievances
199515	2019-02-26	1500	503	NewDelhi	Delhi	null	Others
199512	2019-02-26	200	475	Bangalore	Karnataka	null	Verification-and-Certificates
199511	2019-02-26	2500	454	NewDelhi	Delhi	null	Others
199495	2019-02-25	20000	369	Parvathipuram	AndhraPradesh	null	Policies-and-Procedures
199493	2019-02-25	35000	381	Raurkela	Orissa	null	Timber-Related
199456	2019-02-25	1000	475	NewDelhi	Delhi	null	Others
199434	2019-02-25	1200	386	Badepalle	Telangana	null	Services
199361	2019-02-24	400000	663	NewDelhi	Delhi	Municipal-Services	Land-Regulation-Scheme
199356	2019-02-23	1000	390	Jalor	Rajasthan	null	Verification-and-Certificates
199321	2019-02-23	25	479	Abhayapuri	Assam	null	Disability-Related
199300	2019-02-23	200	535	Chennai	TamilNadu	null	Public-Transport
199247	2019-02-22	150000	565	Bangalore	Karnataka	null	Service-Tax
199228	2019-02-21	3000	587	Bangalore	Karnataka	Food-and-Drug-Administration	License-for-Sale-of-Drugs
199135	2019-02-20	1200	447	Badepalle	Telangana	null	Others
199105	2019-02-20	30000	535	Kalyan	Maharashtra	null	Sales-Tax
199082	2019-02-19	5000	452	Mal	WestBengal	null	Others
199024	2019-02-19	1000	475	Calicut	Kerala	null	Others
198995	2019-02-18	250	570	Abhayapuri	Assam	null	Disability-Related
198981	2019-02-18	1200000	760	NaviMumbai	Maharashtra	Customs,-Excise-and-Service-Tax	Customs-Check-and-Clearance
198959	2019-02-18	1000	567	Bangalore	Karnataka	null	Others
198957	2019-02-18	15000	501	Hardoi	UttarPradesh	null	Certificates
198951	2019-02-18	1000	641	Bangalore	Karnataka	Others	Others
198921	2019-02-18	200	513	NewDelhi	Delhi	null	Ticket-and-Seat-Related
198896	2019-02-17	550	425	Panaji	Goa	null	Traffic-Fines,-Penalties,-Rules
198873	2019-02-17	5000	498	Bangalore	Karnataka	null	Traffic-Fines,-Penalties,-Rules
198861	2019-02-16	25000	517	Hardoi	UttarPradesh	null	Employee-Grievances
198807	2019-02-15	6000	707	Kolkata	WestBengal	Police	Autorickshaws
198800	2019-02-15	2000	423	Tirupati	AndhraPradesh	null	Religious-Institutions
198757	2019-02-15	8500	562	Bangalore	Karnataka	null	Property-Registration
198725	2019-02-14	200	567	Kolkata	WestBengal	null	Registrations-and-Licenses
198711	2019-02-14	1289	531	NewDelhi	Delhi	null	Others
198704	2019-02-14	1200	483	NewDelhi	Delhi	null	Others
198632	2019-02-13	12000	624	Abohar	Punjab	Banking	Loan-Sanctioning
198622	2019-02-13	1200	459	Kalyan	Maharashtra	null	Services
198614	2019-02-13	7000	550	Bangalore	Karnataka	null	Certificates
198574	2019-02-12	1000	481	NewDelhi	Delhi	null	Others
198559	2019-02-12	100	456	NewDelhi	Delhi	null	Others
198494	2019-02-11	1200	647	Chennai	TamilNadu	null	Driving-Licenses-and-Tests
198464	2019-02-10	1259	599	Bangalore	Karnataka	null	Traffic-Fines,-Penalties,-Rules
198366	2019-02-08	500	525	Durgapur	WestBengal	null	Vehicle-Fitness
198364	2019-02-08	100000	665	Mumbai	Maharashtra	Bureau-of-Immigration	Business-Visa
198354	2019-02-08	35000	594	Noida	UttarPradesh	null	Building-and-Housing
198334	2019-02-08	10000	563	Bangalore	Karnataka	null	Policies-and-Procedures
198306	2019-02-07	350000	554	Noida	UttarPradesh	null	Building-and-Housing
198302	2019-02-07	300	557	Bangalore	Karnataka	null	Traffic-Fines,-Penalties,-Rules
198282	2019-02-07	2000	755	Bangalore	Karnataka	Passport	Police-Clearance-Certificate
198272	2019-02-06	200000	495	Madurai	TamilNadu	null	School-or-College-Related
198270	2019-02-06	20000	415	Jehanabad	Bihar	null	FIR-and-Complaints
198261	2019-02-06	75	672	Chennai	TamilNadu	null	Services
198246	2019-02-06	500000	429	Siliguri	WestBengal	null	Court-Related
198223	2019-02-06	100	338	Ahwa	Gujarat	null	Others
198132	2019-02-05	200	486	Bangalore	Karnataka	null	Traffic-Fines,-Penalties,-Rules
198091	2019-02-04	1200	505	NewDelhi	Delhi	null	Others
198068	2019-02-04	100	462	NewDelhi	Delhi	null	Others
198065	2019-02-04	1000	690	NewDelhi	Delhi	Others	Others
198061	2019-02-04	1200	444	NewDelhi	Delhi	null	Others
198035	2019-02-03	1000	427	Vijayawada	AndhraPradesh	null	School-or-College-Related
197978	2019-02-02	200	546	Mumbai	Maharashtra	null	Traffic-Fines,-Penalties,-Rules
197903	2019-02-01	3500	643	Chittoor	AndhraPradesh	null	Land-Registration
197887	2019-02-01	7000	800	Mumbai	Maharashtra	Customs,-Excise-and-Service-Tax	Customs-Check-and-Clearance
197841	2019-01-31	100	482	Pollachi	TamilNadu	null	Protected-Forest-and-Sanctuaries
197823	2019-01-31	10	663	NewDelhi	Delhi	Others	Others
197781	2019-01-30	1000	665	Kolkata	WestBengal	null	Verification-and-Certificates
197760	2019-01-30	1000	591	NewDelhi	Delhi	null	Others
197742	2019-01-30	1000	553	NewDelhi	Delhi	null	Others
197740	2019-01-30	4999	720	Noida	UttarPradesh	Others	Others
197685	2019-01-29	1890	1103	NewDelhi	Delhi	null	Others
197682	2019-01-29	1200	428	NewDelhi	Delhi	null	Others
197681	2019-01-29	1000	458	NewDelhi	Delhi	null	Others
197680	2019-01-29	2000	376	NewDelhi	Delhi	null	Others
197678	2019-01-29	1000	538	NewDelhi	Delhi	Others	Others
197676	2019-01-29	2000	347	NewDelhi	Delhi	null	Others
197673	2019-01-29	2899	322	NewDelhi	Delhi	null	Others
197667	2019-01-29	1500	328	NewDelhi	Delhi	null	Others
197646	2019-01-29	1500	351	NewDelhi	Delhi	null	Others
197643	2019-01-29	2000	346	NewDelhi	Delhi	null	Others
197616	2019-01-28	5000	705	Jalpaiguri	WestBengal	Police	Background-or-Personal-Verification
197508	2019-01-27	4000	417	Panaji	Goa	null	Traffic-Fines,-Penalties,-Rules
197479	2019-01-26	500	581	Chennai	TamilNadu	null	Traffic-Fines,-Penalties,-Rules
197401	2019-01-25	20000	651	Lucknow	UttarPradesh	null	Food-and-Supply
197385	2019-01-24	1500	831	Pune	Maharashtra	Transport	Entry-Tax
197302	2019-01-23	375000	697	Hyderabad	Telangana	null	Commercial-Tax
197224	2019-01-22	100	921	Pune	Maharashtra	Police	Autorickshaws
197206	2019-01-22	200	853	Chengalpattu	TamilNadu	Transport	Entry-Tax
197204	2019-01-22	200	669	Chennai	TamilNadu	null	Traffic-Fines,-Penalties,-Rules
197202	2019-01-22	500	545	Gandhinagar	Gujarat	null	null
197188	2019-01-22	2500	616	Hyderabad	Telangana	null	FIR-and-Complaints
197128	2019-01-21	200	540	NewDelhi	Delhi	null	Others
197124	2019-01-21	2000	487	Banda	UttarPradesh	null	Others
197122	2019-01-21	2899	435	Badharghat	Tripura	null	Others
197115	2019-01-21	200	608	NewDelhi	Delhi	Others	Others
197110	2019-01-21	2000	435	NewDelhi	Delhi	null	Others
197069	2019-01-20	1000	325	Gudalur	TamilNadu	null	Traffic-Fines,-Penalties,-Rules
197026	2019-01-19	500	562	Bangalore	Karnataka	null	Traffic-Fines,-Penalties,-Rules
196880	2019-01-17	200	592	Ghaziabad	UttarPradesh	null	Traffic-Fines,-Penalties,-Rules
